item_id,relative_path,caption,clothes_type
id_00000826,id_00000826/MEN_Denim_id_00000826_04_3_back.jpg,a man wearing a white t - shirt and blue jeans,2
id_00000827,id_00000827/WOMEN_Tees_Tanks_id_00000827_02_1_front.jpg,a woman in a pink one piece swimsuit,1
id_00000827,id_00000827/WOMEN_Tees_Tanks_id_00000827_02_2_side.jpg,a woman in a pink top and black pants,1
id_00000827,id_00000827/WOMEN_Tees_Tanks_id_00000827_02_6_flat.jpg,a pink swimsuit with the word barbie written on it,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_04_1_front.jpg,a woman in black lace top and ripped jeans,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_04_3_back.jpg,the back view of a woman wearing black lace top,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_04_4_full.jpg,a woman in black lace top and black jeans,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_05_1_front.jpg,a woman in black jeans and a beige top,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_06_2_side.jpg,a woman in black ripped jeans and a white lace top,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_06_4_full.jpg,a woman in black shorts and a white top,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_06_7_additional.jpg,the back view of a woman wearing black jeans and a white lace top,1
id_00000829,id_00000829/WOMEN_Tees_Tanks_id_00000829_07_4_full.jpg,a woman in black jeans and red lace top,1
id_00000830,id_00000830/WOMEN_Jackets_Coats_id_00000830_02_3_back.jpg,the sequinized crop top is made of denim,1
id_00000830,id_00000830/WOMEN_Jackets_Coats_id_00000830_02_4_full.jpg,a woman wearing jeans and a white top,1
id_00000836,id_00000836/MEN_Pants_id_00000836_02_4_full.jpg,a man in a black suit and striped shirt,2
id_00000836,id_00000836/MEN_Pants_id_00000836_03_1_front.jpg,a man in a blue suit and white shirt,2
id_00000836,id_00000836/MEN_Pants_id_00000836_03_2_side.jpg,a man in a suit and tie standing up,2
id_00000836,id_00000836/MEN_Pants_id_00000836_03_3_back.jpg,a man in a white shirt and blue pants,2
id_00000836,id_00000836/MEN_Pants_id_00000836_03_4_full.jpg,a man in a white shirt and blue pants,2
id_00000836,id_00000836/MEN_Pants_id_00000836_04_3_back.jpg,the back of a man wearing a grey t - shirt and maroon pants,2
id_00000836,id_00000836/MEN_Pants_id_00000836_04_4_full.jpg,a man in a maroon suit and black shirt,2
id_00000839,id_00000839/WOMEN_Tees_Tanks_id_00000839_03_3_back.jpg,the model wears a black top and jeans,1
id_00000839,id_00000839/WOMEN_Tees_Tanks_id_00000839_03_7_additional.jpg,the back of a woman wearing a black top,1
id_00000839,id_00000839/WOMEN_Tees_Tanks_id_00000839_04_2_side.jpg,a woman in jeans and a white shirt leaning against a wall,1
id_00000841,id_00000841/WOMEN_Tees_Tanks_id_00000841_01_1_front.jpg,a woman in a black floral bikini top,1
id_00000841,id_00000841/WOMEN_Tees_Tanks_id_00000841_01_2_side.jpg,a woman in a black floral bikini top,1
id_00000842,id_00000842/WOMEN_Jackets_Coats_id_00000842_01_2_side.jpg,a young woman in a black dress standing on a white wall,1
id_00000842,id_00000842/WOMEN_Jackets_Coats_id_00000842_01_4_full.jpg,the model is wearing a crop top and shorts,1
id_00000844,id_00000844/MEN_Pants_id_00000844_01_1_front.jpg,a man with tattoos wearing a white shirt,2
id_00000844,id_00000844/MEN_Pants_id_00000844_01_4_full.jpg,the camo pants are made from a cotton and nylon blend,2
id_00000845,id_00000845/WOMEN_Cardigans_id_00000845_03_2_side.jpg,a woman in jeans and a gray sweater,1
id_00000845,id_00000845/WOMEN_Cardigans_id_00000845_04_1_front.jpg,"the open front cardigan is made from a soft, lightweight fabric",1
id_00000845,id_00000845/WOMEN_Cardigans_id_00000845_04_3_back.jpg,the back view of a woman wearing jeans and a gray sweater,1
id_00000845,id_00000845/WOMEN_Cardigans_id_00000845_04_4_full.jpg,a woman wearing ripped denim shorts and a gray cardigan,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_01_1_front.jpg,a man in a black shirt and pink pants,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_01_2_side.jpg,a man in a black shirt and pink shorts,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_01_4_full.jpg,a man in pink shorts and a black shirt,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_02_2_side.jpg,a woman with a white shirt and a man with a black shirt,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_02_4_full.jpg,a man in a white shirt and black pants,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_02_6_flat.jpg,the short sleeve shirt is white and has a pocket,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_03_3_back.jpg,the back view of a man wearing a blue shirt,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_04_1_front.jpg,a man in a blue shirt and pink pants,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_04_2_side.jpg,a man in a navy shirt and pink shorts,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_04_3_back.jpg,the back view of a man wearing a navy shirt and pink shorts,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_04_6_flat.jpg,the men's short - sleeved shirt in navy,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_06_1_front.jpg,a man in a red shirt and khaki pants,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_06_2_side.jpg,a woman in a red dress is standing on a beach,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_10_1_front.jpg,a man in a green shirt,1
id_00000846,id_00000846/MEN_Shirts_Polos_id_00000846_10_6_flat.jpg,the men's short sleeve shirt in green,1
id_00000849,id_00000849/WOMEN_Dresses_id_00000849_02_3_back.jpg,the back view of a woman wearing a black dress and hat,3
id_00000850,id_00000850/WOMEN_Sweaters_id_00000850_03_1_front.jpg,a blonde woman wearing a white cardigan and black shorts,1
id_00000850,id_00000850/WOMEN_Sweaters_id_00000850_03_7_additional.jpg,the back view of a woman wearing a white sweater and black lace shorts,1
id_00000850,id_00000850/WOMEN_Sweaters_id_00000850_04_3_back.jpg,the back view of a woman wearing a red knit cardigan,1
id_00000850,id_00000850/WOMEN_Sweaters_id_00000850_05_1_front.jpg,a woman in ripped jeans and a cardigan,1
id_00000850,id_00000850/WOMEN_Sweaters_id_00000850_05_2_side.jpg,a woman in a jacket and jeans is standing on a snow covered hill,1
id_00000851,id_00000851/WOMEN_Graphic_Tees_id_00000851_01_1_front.jpg,a woman wearing a tank top with an eagle on it,1
id_00000851,id_00000851/WOMEN_Graphic_Tees_id_00000851_01_4_full.jpg,a woman wearing a crop top with a bird on it,1
id_00000855,id_00000855/MEN_Shorts_id_00000855_01_2_side.jpg,a man with tattoos wearing a grey shorts,2
id_00000856,id_00000856/WOMEN_Blouses_Shirts_id_00000856_01_1_front.jpg,the cropped shirt is black and has buttons on the front,1
id_00000856,id_00000856/WOMEN_Blouses_Shirts_id_00000856_01_2_side.jpg,a woman in a black dress and hat,1
id_00000856,id_00000856/WOMEN_Blouses_Shirts_id_00000856_02_3_back.jpg,the white shirt is a long sleeve shirt with a pocket,1
id_00000859,id_00000859/MEN_Sweaters_id_00000859_01_1_front.jpg,"the man is wearing a red, blue and white checkered shirt",1
id_00000859,id_00000859/MEN_Sweaters_id_00000859_01_2_side.jpg,a man standing in front of a white wall,1
id_00000867,id_00000867/MEN_Denim_id_00000867_01_1_front.jpg,a man in a grey t - shirt and jeans,2
id_00000867,id_00000867/MEN_Denim_id_00000867_01_2_side.jpg,a man in a grey shirt and blue jeans,2
id_00000868,id_00000868/WOMEN_Rompers_Jumpsuits_id_00000868_02_2_side.jpg,a woman in a floral print dress is posing,3
id_00000868,id_00000868/WOMEN_Rompers_Jumpsuits_id_00000868_02_3_back.jpg,the back view of a woman wearing a floral romper,3
id_00000869,id_00000869/WOMEN_Shorts_id_00000869_02_2_side.jpg,a woman wearing a black and white floral print swimsuit,2
id_00000869,id_00000869/WOMEN_Shorts_id_00000869_02_3_back.jpg,the back view of a woman wearing shorts with a floral pattern,2
id_00000871,id_00000871/WOMEN_Tees_Tanks_id_00000871_02_1_front.jpg,a woman wearing a grey sweater and black pants,1
id_00000871,id_00000871/WOMEN_Tees_Tanks_id_00000871_02_2_side.jpg,a woman in a skirt and sweater standing against a wall,1
id_00000872,id_00000872/WOMEN_Dresses_id_00000872_02_2_side.jpg,a beautiful blonde woman in a red and white dress,3
id_00000872,id_00000872/WOMEN_Dresses_id_00000872_02_3_back.jpg,the back view of a woman wearing a white and red floral dress,3
id_00000873,id_00000873/WOMEN_Dresses_id_00000873_02_1_front.jpg,a woman in a white dress posing for the camera,3
id_00000873,id_00000873/WOMEN_Dresses_id_00000873_02_4_full.jpg,a woman in a white dress and black leather jacket,3
id_00000874,id_00000874/WOMEN_Cardigans_id_00000874_02_1_front.jpg,"the open front cardigan is made from a soft, lightweight fabric",1
id_00000874,id_00000874/WOMEN_Cardigans_id_00000874_02_3_back.jpg,the back view of a woman wearing a black cardigan,1
id_00000874,id_00000874/WOMEN_Cardigans_id_00000874_02_4_full.jpg,a woman in ripped jeans and a black cardigan,1
id_00000874,id_00000874/WOMEN_Cardigans_id_00000874_03_1_front.jpg,"the open front cardigan is made from a soft, lightweight knit",1
id_00000874,id_00000874/WOMEN_Cardigans_id_00000874_04_1_front.jpg,the model is wearing ripped jeans and a cardigan,1
id_00000874,id_00000874/WOMEN_Cardigans_id_00000874_04_2_side.jpg,the model wears a beige cardigan and jeans,1
id_00000875,id_00000875/WOMEN_Shorts_id_00000875_01_3_back.jpg,the back view of a woman wearing black denim shorts,2
id_00000875,id_00000875/WOMEN_Shorts_id_00000875_01_4_full.jpg,a woman wearing a white tank top with a photo of a man on it,2
id_00000876,id_00000876/WOMEN_Blouses_Shirts_id_00000876_02_1_front.jpg,the black and white checkered shirt is a great choice for a casual look,1
id_00000876,id_00000876/WOMEN_Blouses_Shirts_id_00000876_02_3_back.jpg,the back view of a woman wearing a black and white checkered shirt,1
id_00000882,id_00000882/WOMEN_Tees_Tanks_id_00000882_02_1_front.jpg,a woman wearing a white tank top and jeans,1
id_00000882,id_00000882/WOMEN_Tees_Tanks_id_00000882_02_2_side.jpg,a woman in a white tank top and jeans,1
id_00000883,id_00000883/WOMEN_Rompers_Jumpsuits_id_00000883_01_1_front.jpg,the woman is wearing a black and white striped jumpsuit,3
id_00000884,id_00000884/WOMEN_Tees_Tanks_id_00000884_01_1_front.jpg,a woman wearing a black crop top with the word misfits on it,1
id_00000885,id_00000885/WOMEN_Shorts_id_00000885_01_1_front.jpg,a woman wearing colorful shorts and a black jacket,2
id_00000885,id_00000885/WOMEN_Shorts_id_00000885_01_4_full.jpg,a woman in colorful shorts and a jacket,2
id_00000890,id_00000890/WOMEN_Blouses_Shirts_id_00000890_02_1_front.jpg,a woman wearing black shorts and a black top,1
id_00000890,id_00000890/WOMEN_Blouses_Shirts_id_00000890_02_4_full.jpg,a woman wearing black shorts and a black top,1
id_00000890,id_00000890/WOMEN_Blouses_Shirts_id_00000890_03_1_front.jpg,a woman wearing a blue top with white circles on it,1
id_00000890,id_00000890/WOMEN_Blouses_Shirts_id_00000890_03_4_full.jpg,a woman wearing a blue top with a pattern,1
id_00000890,id_00000890/WOMEN_Blouses_Shirts_id_00000890_04_3_back.jpg,the back view of a woman wearing a red top with a pattern,1
id_00000890,id_00000890/WOMEN_Tees_Tanks_id_00000890_04_4_full.jpg,a woman wearing a red top with a pattern,1
id_00000892,id_00000892/WOMEN_Leggings_id_00000892_01_1_front.jpg,a woman wearing a yellow top and jeans,2
id_00000892,id_00000892/WOMEN_Leggings_id_00000892_01_2_side.jpg,a woman in jeans and a yellow shirt is walking,2
id_00000894,id_00000894/WOMEN_Pants_id_00000894_02_1_front.jpg,a woman in black and white pants and a white top,2
id_00000894,id_00000894/WOMEN_Pants_id_00000894_02_3_back.jpg,the back view of a woman wearing black and white pants,2
id_00000896,id_00000896/WOMEN_Blouses_Shirts_id_00000896_06_1_front.jpg,the white top has a lace trim and short sleeves,1
id_00000896,id_00000896/WOMEN_Blouses_Shirts_id_00000896_06_3_back.jpg,the back view of a woman wearing a white blouse with lace detailing,1
id_00000898,id_00000898/MEN_Shirts_Polos_id_00000898_04_2_side.jpg,a woman in a blue shirt and white pants,1
id_00000898,id_00000898/MEN_Shirts_Polos_id_00000898_04_4_full.jpg,a man in a blue and white patterned shirt,1
id_00000898,id_00000898/MEN_Shirts_Polos_id_00000898_04_6_flat.jpg,the short sleeve shirt is made from a patterned fabric,1
id_00000900,id_00000900/WOMEN_Sweaters_id_00000900_03_1_front.jpg,"the sweater is made from a soft, fuzzy knit",1
id_00000900,id_00000900/WOMEN_Sweaters_id_00000900_03_4_full.jpg,a woman in a pink sweater and black jeans,1
id_00000902,id_00000902/WOMEN_Skirts_id_00000902_01_3_back.jpg,the back view of a woman wearing a black leather skirt,2
id_00000902,id_00000902/WOMEN_Skirts_id_00000902_01_4_full.jpg,a woman in a black skirt and crop top,2
id_00000903,id_00000903/WOMEN_Dresses_id_00000903_02_2_side.jpg,a woman in a white dress standing on a white wall,3
id_00000904,id_00000904/WOMEN_Tees_Tanks_id_00000904_03_4_full.jpg,a woman in ripped jeans and a white shirt,1
id_00000904,id_00000904/WOMEN_Tees_Tanks_id_00000904_03_7_additional.jpg,the back view of a woman wearing a white top,1
id_00000904,id_00000904/WOMEN_Tees_Tanks_id_00000904_04_2_side.jpg,the back view of a woman wearing a blue top,1
id_00000904,id_00000904/WOMEN_Tees_Tanks_id_00000904_04_4_full.jpg,a woman wearing a blue top and jeans,1
id_00000906,id_00000906/WOMEN_Blouses_Shirts_id_00000906_01_2_side.jpg,a woman in jeans and a white top,1
id_00000906,id_00000906/WOMEN_Blouses_Shirts_id_00000906_01_3_back.jpg,the back of a woman wearing ripped jeans and a white top,1
id_00000906,id_00000906/WOMEN_Blouses_Shirts_id_00000906_01_4_full.jpg,a woman in a white top and jeans,1
id_00000906,id_00000906/WOMEN_Blouses_Shirts_id_00000906_02_3_back.jpg,the back view of a woman wearing a light blue top,1
id_00000908,id_00000908/WOMEN_Pants_id_00000908_02_2_side.jpg,a woman in a blue wide leg pants,2
id_00000908,id_00000908/WOMEN_Pants_id_00000908_02_3_back.jpg,the back view of a woman wearing a navy blue pants,2
id_00000911,id_00000911/MEN_Sweatshirts_Hoodies_id_00000911_01_2_side.jpg,a young man wearing a sweatshirt and pants,1
id_00000911,id_00000911/MEN_Sweatshirts_Hoodies_id_00000911_01_4_full.jpg,a man in a black shirt and camo pants,1
id_00000912,id_00000912/WOMEN_Dresses_id_00000912_03_2_side.jpg,a woman in a black dress is standing,3
id_00000912,id_00000912/WOMEN_Dresses_id_00000912_03_3_back.jpg,the back view of a woman wearing a black maxi dress,3
id_00000912,id_00000912/WOMEN_Dresses_id_00000912_04_1_front.jpg,a woman in a turquoise dress is posing,3
id_00000912,id_00000912/WOMEN_Dresses_id_00000912_04_2_side.jpg,the model wears a teal dress with a slit,3
id_00000913,id_00000913/WOMEN_Shorts_id_00000913_02_2_side.jpg,a woman wearing a floral print skirt and a white top,2
id_00000913,id_00000913/WOMEN_Shorts_id_00000913_02_3_back.jpg,the shorts are made of white and yellow flowers,2
id_00000914,id_00000914/WOMEN_Tees_Tanks_id_00000914_01_1_front.jpg,a woman wearing a black t - shirt with the words back up before,1
id_00000914,id_00000914/WOMEN_Tees_Tanks_id_00000914_01_4_full.jpg,a woman wearing a black t - shirt with the words 'be kind to yourself',1
id_00000917,id_00000917/WOMEN_Graphic_Tees_id_00000917_01_3_back.jpg,the back view of a woman wearing a grey t - shirt,1
id_00000917,id_00000917/WOMEN_Graphic_Tees_id_00000917_01_4_full.jpg,a woman wearing a grey t - shirt and black pants,1
id_00000919,id_00000919/WOMEN_Shorts_id_00000919_02_1_front.jpg,a woman wearing shorts and a top,2
id_00000919,id_00000919/WOMEN_Shorts_id_00000919_02_3_back.jpg,the back view of a woman wearing shorts with a patterned design,2
id_00000921,id_00000921/WOMEN_Pants_id_00000921_02_1_front.jpg,a woman wearing blue and white pants,2
id_00000921,id_00000921/WOMEN_Pants_id_00000921_02_2_side.jpg,a woman wearing blue and white pants,2
id_00000922,id_00000922/WOMEN_Blouses_Shirts_id_00000922_04_1_front.jpg,the model wears a navy top with lace,1
id_00000922,id_00000922/WOMEN_Blouses_Shirts_id_00000922_04_4_full.jpg,a woman in a blue top and white pants,1
id_00000923,id_00000923/WOMEN_Shorts_id_00000923_01_2_side.jpg,a woman's white shorts with a pocket on the side,2
id_00000923,id_00000923/WOMEN_Shorts_id_00000923_01_3_back.jpg,the back view of a woman wearing white shorts,2
id_00000924,id_00000924/WOMEN_Dresses_id_00000924_01_3_back.jpg,a young girl in a white dress standing on a white background,3
id_00000925,id_00000925/MEN_Shirts_Polos_id_00000925_01_2_side.jpg,a man in a white shirt and blue shorts,1
id_00000925,id_00000925/MEN_Shirts_Polos_id_00000925_01_3_back.jpg,the back view of a man wearing a white polo shirt with a black and white pattern,1
id_00000925,id_00000925/MEN_Shirts_Polos_id_00000925_01_6_flat.jpg,the polo shirt is white with black and white polka dots,1
id_00000926,id_00000926/WOMEN_Sweaters_id_00000926_01_2_side.jpg,"the sweater is made from a soft, knitted cable knit",1
id_00000926,id_00000926/WOMEN_Sweaters_id_00000926_01_3_back.jpg,the back view of a woman wearing a sweater and plaid skirt,1
id_00000928,id_00000928/WOMEN_Sweatshirts_Hoodies_id_00000928_01_1_front.jpg,the women's hoodie is light grey and has a hood,1
id_00000928,id_00000928/WOMEN_Sweatshirts_Hoodies_id_00000928_01_2_side.jpg,a woman with long hair and a white shirt,1
id_00000928,id_00000928/WOMEN_Sweatshirts_Hoodies_id_00000928_02_1_front.jpg,the hoodie is a dark blue sweatshirt with a hood,1
id_00000928,id_00000928/WOMEN_Sweatshirts_Hoodies_id_00000928_02_4_full.jpg,the women's hoodie is a dark blue color,1
id_00000929,id_00000929/WOMEN_Sweaters_id_00000929_01_3_back.jpg,the back view of a woman wearing a black and white sweater,1
id_00000932,id_00000932/MEN_Suiting_id_00000932_01_1_front.jpg,the model is wearing a navy suit with white dots,1
id_00000932,id_00000932/MEN_Suiting_id_00000932_01_3_back.jpg,the back view of a man wearing a suit with polka dots,1
